url,name,price_raw,alcohol_raw,volume_raw,vintage_raw,grape,country,image_url,price,vintage,alcohol,volume_ml
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-louis-latour-volnay-premier-cru-en-chevret-2015/,Rượu vang đỏ Louis Latour Volnay Premier Cru En Chevret 2015,2020 5.990.000 ₫,14.0,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/louis-latour-volnay-premier-cru-en-chevret.png,5990000.0,2020.0,14.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-denis-mortet-gevrey-chambertin-mes-cinq-terroirs-2021/,Rượu vang đỏ Denis Mortet Gevrey-Chambertin Mes Cinq Terroirs 2021,2016 14.190.000 ₫,14.0,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/denis-mortet-gevrey-chambertin-mes-cinq-terroirs.png,14190000.0,2016.0,14.0,750.0
https://grandcru.vn/ruou-vang-y/ruou-vang-do-vindoro-primitivo/,Rượu vang đỏ Vindoro Primitivo,,14.0,750ML,,PRIMITIVO,Ý,https://grandcru.vn/wp-content/uploads/2025/05/vang-con-cong-vindoro-primitivo-gc.jpg,,,14.0,750.0
https://grandcru.vn/ruou-vang-y/ruou-vang-trang-tavernello-organico-bianco-terre-siciliane/,Rượu vang trắng Tavernello Organico Bianco Terre Siciliane,363.000 ₫,12.0,750ML,,PINOT GRIGIO,Ý,https://grandcru.vn/wp-content/uploads/2024/05/Tavernello-Organico-Bianco-Terre-Siciliane.png,363000.0,,12.0,750.0
https://grandcru.vn/decanter/binh-riedel-decanter-ayam-menta-r-q/,Bình Riedel DECANTER AYAM MENTA R.Q,2.865.000 ₫,,2900ML,,Unknown,ÁO,https://grandcru.vn/wp-content/uploads/2024/07/binh-riedel-decanter-ayam-menta-rq.png,2865000.0,,,2900.0
https://grandcru.vn/ruou-vang-y/ruou-vang-do-talo-primitivo-di-manduria/,Rượu vang đỏ Talò Primitivo Di Manduria,,14.0,750ML,,PRIMITIVO,Ý,https://grandcru.vn/wp-content/uploads/2025/07/talo-primitivo-gc.jpg,,,14.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-chateau-fleur-cardinale-2019/,Rượu Vang Đỏ Château Fleur Cardinale 2019,2018 1.408.000 ₫,14.5,750ML,,CABERNET SAUVIGNON,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/chateau-fleur-cardinale.jpg,1408000.0,2018.0,14.5,750.0
https://grandcru.vn/ruou-vang-y/ruou-vang-do-castelgiocondo-lamaione-2019/,Rượu Vang Đỏ Castelgiocondo Lamaione 2019,2020 2.783.000 ₫,14.5,750ML,,MERLOT,Ý,https://grandcru.vn/wp-content/uploads/2024/05/Castelgiocondo-Lamaione.png,2783000.0,2020.0,14.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-domaine-zind-humbrecht-goldert-gewurztraminer-2007/,Rượu vang trắng Domaine Zind Humbrecht Goldert Gewurztraminer 2007,1.174.000 ₫,15.0,750ML,,GEWURZTRAMINER,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/Domaine-Zind-Humbrecht-Goldert-Gewurztraminer-2007.jpg,1174000.0,,15.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-domaine-fontaine-gagnard-chassagne-montrachet-2022/,Rượu vang đỏ Domaine Fontaine-Gagnard Chassagne-Montrachet 2022,2022 14.300.000 ₫,13.0,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2025/03/vang-do-domaine-fontaine-gagnard-chassagne-montrachet-gc.jpg,14300000.0,2022.0,13.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-chablis-william-fevre-2020/,Rượu vang trắng Chablis William Fevre 2020,2019 2.783.000 ₫,12.5,750ML,,CHARDONNAY,PHÁP,https://grandcru.vn/wp-content/uploads/2024/05/Chablis-William-Fevre.png,2783000.0,2019.0,12.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-chateau-smith-havt-lafitte-2011/,Rượu Vang Đỏ Château Smith Havt Lafitte 2011,2017 2.134.000 ₫,13.5%,750ML,,C.FRANC,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/chateau-smith-havt-lafitte.jpg,2134000.0,2017.0,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-louis-latour-chassagne-montrachet-rouge-2015/,Rượu vang đỏ Louis Latour Chassagne-Montrachet Rouge 2015,2020 4.792.000 ₫,14.0,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/louis-latour-chassagne-montrachet-rouge.png,4792000.0,2020.0,14.0,750.0
https://grandcru.vn/whisky/ruou-glenallachie-2005-px-puncheon-cask-no-4708/,Rượu GlenAllachie 2005 PX Puncheon – Cask no. 4708,. 1950 3.960.000 ₫,59.1,700ML,,Unknown,SCOTLAND,https://grandcru.vn/wp-content/uploads/2025/06/Glenallachie-2005-gc.jpg,3960000.0,1950.0,59.1,700.0
https://grandcru.vn/whisky/ruou-old-rare-tullibardine-33-1989/,"Rượu Old & Rare Tullibardine 33, 1989",19.500.000 ₫,49.9,700ML,,Unknown,SCOTLAND,https://grandcru.vn/wp-content/uploads/2024/06/old-rare-tullibardine-33-1989.png,19500000.0,,49.9,700.0
https://grandcru.vn/whisky/ruou-glengoyne-21-year-old/,Rượu Glengoyne 21 Year Old,39.600.000 ₫,43.0,700ML,,Unknown,SCOTLAND,https://grandcru.vn/wp-content/uploads/2025/11/ruou-glengoyne-21-year-old.jpg,39600000.0,,43.0,700.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-chateau-fourcas-hosten-2016/,Rượu vang đỏ Château Fourcas Hosten 2016,1855 6.655.000 ₫,14.0,750ML,,CAB FRANC,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/chteau-fourcas-hosten.png,6655000.0,,14.0,750.0
https://grandcru.vn/ruou-vang-my/ruou-vang-do-robert-mondavi-private-selection-vint-red-blend-aged-in-rye-barrels/,Rượu vang đỏ Robert Mondavi Private Selection Vint Red Blend Aged In Rye Barrels,1.210.000 ₫,14.5,750ML,,RED BLEND,MỸ,https://grandcru.vn/wp-content/uploads/2024/11/robert-mondavi-private-selection-vint-red-blend-aged-in-rye-barrels-gc.jpg,1210000.0,,14.5,750.0
https://grandcru.vn/ly-champagne/ly-riedel-high-performance-champagne-glass-red/,Ly Riedel High Performance Champagne Glass Red,2.865.000 ₫,,375ML,,"vang sủi cao cấp, rượu Franciacorta, Champagne, Blanc de Blancs, Cava, Sekt, Sparkling Wine, Prosecco",ÁO,https://grandcru.vn/wp-content/uploads/2024/07/ly-riedel-high-performance-champagne-glass-red.png,2865000.0,,,375.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-denis-mortet-gevrey-chambertin-lavaux-st-jacques-premier-cru-2019/,Rượu Vang Đỏ Denis Mortet Gevrey-Chambertin Lavaux St Jacques Premier Cru 2019,79.000.000 ₫,13.5%,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/denis-mortet-gevrey-chambertin-lavaux-st-jacques-premier-cru.jpg,79000000.0,,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-faiveley-vosne-romanee-2023/,Rượu vang đỏ Faiveley Vosne-Romanée 2023,14.036.000 ₫,13.5%,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2025/07/faiveley-vosne-romanee-gc.jpg,14036000.0,,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-domaine-michel-noellat-vosne-romanee-2020/,Rượu vang đỏ Domaine Michel Noellat Vosne-Romanée 2020,2019 1.815.000 ₫,14.0,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/domaine-michel-noellat-vosne-romane.png,1815000.0,2019.0,14.0,750.0
https://grandcru.vn/whisky/tamdhu-batch-strength-batch-no-008/,Rượu Tamdhu Batch Strength Batch No. 008,3.766.400 ₫,55.8,700ML,,Unknown,SCOTLAND,https://grandcru.vn/wp-content/uploads/2025/02/Tamdhu-Batch-Strength-batch-no-008.jpg,3766400.0,,55.8,700.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-chateau-de-marsannay-marsannay-blanc-2020/,"Rượu vang trắng Château de Marsannay, Marsannay Blanc 2020",2018 1.912.000 ₫,14.0,750ML,,CHARDONNAY,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/chteau-de-marsannay-marsannay-blanc.png,1912000.0,2018.0,14.0,750.0
https://grandcru.vn/ruou-vang-y/ruou-vang-do-tenuta-perano-chianti-classico/,Rượu Vang Đỏ Tenuta Perano Chianti Classico,2019 2.178.000 ₫,13.5%,750ML,,SANGIOVESE,Ý,https://grandcru.vn/wp-content/uploads/2024/05/Tenuta-Perano-Chianti-Classico.png,2178000.0,2019.0,13.5,750.0
https://grandcru.vn/qua-tang/hop-qua-tang-tet-thuan-buom-xuoi-gio-comte-de-dauzac-1-chai/,Hộp Quà Tặng Thuận Buồm Xuôi Gió Comte de Dauzac (1 chai),1.771.400 ₫,,,,Unknown,Unknown,https://grandcru.vn/wp-content/uploads/2025/07/hop-qua-tang-tet-thuan-buom-xuoi-gio-comte-de-dauzac-1-chai.jpg,1771400.0,,,
https://grandcru.vn/ruou-vang-phap/ruou-sam-panh-champagne-billecart-salmon-brut-rose-1-5l/,"Rượu Sâm Panh Champagne Billecart-Salmon Brut Rosé, 1.5L",2.332.000 ₫,,15L,,MEUNIER,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/champagne-billecart-salmon-brut-ros-15l.png,2332000.0,,,
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-domaine-faiveley-gevrey-chambertin-les-cazetiers-1er-cru-2022/,Rượu vang đỏ Domaine Faiveley Gevrey-Chambertin Les Cazetiers 1er Cru 2022,2023 2.904.000 ₫,13.5%,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2025/07/domaine-faiveley-gevrey-chambertin-les-cazetiers-1er-cru-gc.jpg,2904000.0,2023.0,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-chateau-lynch-moussas-2019/,Rượu Vang Đỏ Château Lynch Moussas 2019,1.600.000 ₫,13.0,750ML,,CABERNET SAUVIGNON,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/chateau-lynch-moussas-2019.jpg,1600000.0,,13.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-domaine-weinbach-clos-des-capucins-pinot-noir/,Rượu vang đỏ Domaine Weinbach Clos Des Capucins Pinot Noir,2022 3.454.000 ₫,13.0,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/Domaine-Weinbach-Clos-Des-Capucins-Pinot-Noir.png,3454000.0,2022.0,13.0,750.0
https://grandcru.vn/whisky/ruou-kilchoman-loch-gorm-2025-edition/,Rượu Kilchoman Loch Gorm 2025 Edition,3.300.000 ₫,46.0,700ML,,Unknown,SCOTLAND,https://grandcru.vn/wp-content/uploads/2025/08/kilchoman-loch-gorm-2025-GC.jpg,3300000.0,,46.0,700.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-louis-latour-chateau-corton-grancey-grand-cru-3l-2002/,"Rượu vang đỏ Louis Latour Château Corton Grancey Grand Cru, 3L 2002",956.000 ₫,14.0,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/louis-latour-chteau-corton-grancey-grand-cru-3l.png,956000.0,,14.0,750.0
https://grandcru.vn/dung-cu-mo-ruou-vang/chan-de-coravin-tieu-chuan/,Chân đế CORAVIN tiêu chuẩn,990.000 ₫,,,,Unknown,MỸ,https://grandcru.vn/wp-content/uploads/2024/11/chan-de-coravin-tieu-chuan.jpg,990000.0,,,
https://grandcru.vn/ruou-vang-y/ruou-vang-do-dal-forno-romano-amarone-della-valpolicella-monte-lodoletta-2008/,Rượu vang đỏ Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 2008,2017 14.157.000 ₫,,750ML,,CORVINA,Ý,https://grandcru.vn/wp-content/uploads/2023/08/ruou-vang-do-dal-forno-romano-amarone-della-valpolicella-monte-lodoletta.jpg,14157000.0,2017.0,,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-pierre-girardin-meursault-premier-cru-le-poruzot-2021/,Rượu vang trắng Pierre Girardin Meursault Premier Cru Le Poruzot 2021,2021 21.163.000 ₫,,750ML,,CHARDONNAY,PHÁP,https://grandcru.vn/wp-content/uploads/2023/08/ruou-vang-trang-pierre-girardin-meursault-premier-cru-le-poruzot-2021.jpg,21163000.0,2021.0,,750.0
https://grandcru.vn/ly-ruou-vang-do/ly-rona-lord-wine-670ml/,Ly RONA Lord Wine 670ml,225.000 ₫,,670ML,,Unknown,SLOVAKIA,https://grandcru.vn/wp-content/uploads/2024/07/ly-rona-lord-wine-670ml.png,225000.0,,,670.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-domaine-henri-rebourseau-mazy-chambertin-grand-cru-2019/,Rượu Vang Đỏ Domaine Henri Rebourseau Mazy-Chambertin Grand Cru 2019,9.317.000 ₫,13.5%,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/domaine-henri-rebourseau-mazy-chambertin-grand-cru.jpg,9317000.0,,13.5,750.0
https://grandcru.vn/ruou-vang-chile/ruou-vang-do-lapostolle-cuvee-alexandre-cabernet-sauvignon/,Rượu vang đỏ Lapostolle Cuvée Alexandre Cabernet Sauvignon,956.000 ₫,14.5,750ML,,CAB SAUVIGNON,CHILE,https://grandcru.vn/wp-content/uploads/2024/06/lapostolle-cuve-alexandre-cabernet-sauvignon.png,956000.0,,14.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-louis-latour-corton-charlemagne-grand-cru-2018/,Rượu Vang Trắng Louis Latour Corton-Charlemagne Grand Cru 2018,2016 18.634.000 ₫,14.0,750ML,,CHARDONNAY,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/louis-latour-corton-charlemagne-grand-cru.jpg,18634000.0,2016.0,14.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-domaine-fontaine-gagnard-le-montrachet-grand-cru-2022/,Rượu vang trắng Domaine Fontaine-Gagnard Le Montrachet Grand Cru 2022,2022 7.260.000 ₫,13.5%,750ML,,CHARDONNAY,PHÁP,https://grandcru.vn/wp-content/uploads/2025/03/domaine-fontaine-gagnard-le-montrachet-grand-cru-gc.jpg,7260000.0,2022.0,13.5,750.0
https://grandcru.vn/ruou-vang-y/ruou-vang-do-ca-chep-vang-2018/,Rượu vang đỏ Cá Chép vàng 2018,,14.0,750ML,,MONTEPULCIANO,Ý,https://grandcru.vn/wp-content/uploads/2024/05/Ca-chep-vang.png,,,14.0,750.0
https://grandcru.vn/ruou-vang-argentina/ruou-vang-do-salentein-barrel-selection-malbec/,Rượu vang đỏ Salentein Barrel Selection Malbec,399.000 ₫,14.0,750ML,,MALBEC,ARGENTINA,https://grandcru.vn/wp-content/uploads/2024/06/salentein-barrel-selection-malbec.png,399000.0,,14.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-meo-camuzet-chambolle-musigny-premier-cru-les-feusselottes-2017/,Rượu Vang Đỏ Méo-Camuzet Chambolle-Musigny Premier Cru Les Feusselottes 2017,6.468.000 ₫,13.0,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/meo-camuzet-chambolle-musigny-premier-cru-les-feusselottes.jpg,6468000.0,,13.0,750.0
https://grandcru.vn/ruou-vang-y/ruou-vang-do-fontanafredda-barolo-serralunga-dalba-2019/,Rượu Vang Đỏ Fontanafredda Barolo Serralunga d’Alba 2019,1996 8.107.000 ₫,14.0,750ML,,NEBBIOLO,Ý,https://grandcru.vn/wp-content/uploads/2023/04/fontanafredda-barolo-serralunga-d-alba-2019.jpg,8107000.0,1996.0,14.0,750.0
https://grandcru.vn/ruou-vang-y/ruou-vang-do-siro-pacenti-brunello-di-montalcino-ps-riserva-2012/,Rượu Vang Đỏ Siro Pacenti Brunello di Montalcino PS Riserva 2012,2010 7.260.000 ₫,14.5,750ML,,SANGIOVESE,Ý,https://grandcru.vn/wp-content/uploads/2023/04/siro-pacenti-brunello-di-montalcino-ps-riserva.jpg,7260000.0,2010.0,14.5,750.0
https://grandcru.vn/qua-tang/hop-qua-tang-tet-thuan-buom-xuoi-gio-ca-chep-den-2-chai/,Hộp Quà Tặng Thuận Buồm Xuôi Gió Cá chép đen (2 chai),1.773.800 ₫,,,,Unknown,Unknown,https://grandcru.vn/wp-content/uploads/2025/07/hop-qua-tang-tet-thuan-buom-xuoi-gio-ca-chep-den-2-chai.jpg,1773800.0,,,
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-domaine-de-pallus-les-pensees-de-pallus/,Rượu vang đỏ Domaine De Pallus Les Pensées De Pallus,2018 4.066.000 ₫,14.0,750ML,,CABERNET FRANC,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/domaine-de-pallus-les-penses-de-pallus.png,4066000.0,2018.0,14.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-chateau-de-pressac-2018/,Rượu Vang Đỏ Château de Pressac 2018,1855 8.294.000 ₫,14.5,750ML,,C.FRANC,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/chateau-de-pressac-2018.jpg,8294000.0,,14.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-bouchard-pere-fils-nuits-saint-georges-les-cailles-premier-cru-2014/,Rượu vang đỏ Bouchard Père & Fils Nuits-Saint-Georges Les Cailles Premier Cru 2014,7.314.450 ₫,13.5%,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/bouchard-pere-fils-nuits-saint-georges-les-cailles-premier-cru.png,7314450.0,,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-domaine-comte-georges-de-vogue-musigny-cuvee-vieilles-vignes-grand-cru-2012/,Rượu Vang Đỏ Domaine Comte Georges de Vogue Musigny Cuvée Vieilles Vignes Grand Cru 2012,,13.5%,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/domaine-comte-georges-de-vogue-musigny-cuvee-vieilles-vignes-grand-cru.jpg,,,13.5,750.0
https://grandcru.vn/ruou-vang-y/ruou-vang-trang-quarz-sauvignon-blanc-2020/,Rượu vang trắng Quarz Sauvignon Blanc 2020,2.178.000 ₫,14.0,750ML,,SAUVIGNON BLANC,Ý,https://grandcru.vn/wp-content/uploads/2024/06/quarz-sauvignon-blanc-2020.png,2178000.0,,14.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-meo-camuzet-nuits-saint-georges-2017/,Rượu Vang Đỏ Méo-Camuzet Nuits-Saint-Georges 2017,2021 9.658.000 ₫,13.0,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2023/06/ruou-vang-do-meo-camuzet-nuits-saint-georges.jpg,9658000.0,2021.0,13.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-domaine-henri-rebourseau-charmes-chambertin-grand-cru-2018/,Rượu Vang Đỏ Domaine Henri Rebourseau Charmes-Chambertin Grand Cru 2018,2019 3.388.000 ₫,13.5%,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/domaine-henri-rebourseau-charmes-chambertin-grand-cru.jpg,3388000.0,2019.0,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-louis-latour-meursault-blanc-2020/,Rượu vang trắng Louis Latour Meursault Blanc 2020,2022 2.116.000 ₫,13.5%,750ML,,CHARDONNAY,PHÁP,https://grandcru.vn/wp-content/uploads/2024/05/Louis-Latour-Meursault-Blanc.png,2116000.0,2022.0,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-domaine-faiveley-chambertin-clos-de-beze-grand-cru-2021/,Rượu vang đỏ Domaine Faiveley Chambertin Clos De Bèze Grand Cru 2021,2023 1.991.000 ₫,13.5%,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2025/07/domaine-faiveley-chambertin-clos-de-beze-grand-cru-gc.jpg,1991000.0,2023.0,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-domaine-faiveley-nuits-saint-georges-les-porets-saint-georges-1er-cru-2015/,Rượu vang đỏ Domaine Faiveley Nuits-Saint-Georges Les Porêts-Saint-Georges 1er Cru 2015,2022 2.090.000 ₫,13.5%,750ML,,PINOT NOIR,PHÁP,https://grandcru.vn/wp-content/uploads/2025/07/domaine-faiveley-nuits-saint-georges-les-porets-saint-georges-1er-cru-gc.jpg,2090000.0,2022.0,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-marquis-de-beylot-2022/,Rượu Vang Đỏ Marquis de Beylot 2022,1.859.000 ₫,14.0,750ML,,CABERNET SAVIGNON,PHÁP,https://grandcru.vn/wp-content/uploads/2025/04/marquis-de-beylot-gc.jpg,1859000.0,,14.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-domaine-faiveley-ladoix-les-marnes-blanches-2023/,Rượu vang trắng Domaine Faiveley Ladoix “Les Marnes Blanches” 2023,15.400.000 ₫,13.0,750ML,,CHARDONNAY,PHÁP,https://grandcru.vn/wp-content/uploads/2025/07/domaine-faiveley-ladoix-les-marnes-blanches-gc.jpg,15400000.0,,13.0,750.0
https://grandcru.vn/qua-tang/hop-qua-tang-phat-tai-la-carminaia-vino-rosso-ditalia/,Hộp Quà Tặng Phát Tài La Carminaia Vino Rosso d’Italia,3.216.400 ₫,,,,Unknown,Unknown,https://grandcru.vn/wp-content/uploads/2025/08/hop-qua-tang-phat-tai-la-carminaia-vino-rosso-ditalia.jpg,3216400.0,,,
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-domaine-faiveley-corton-charlemagne-grand-cru-2023/,Rượu vang trắng Domaine Faiveley Corton-Charlemagne Grand Cru 2023,2023 1.991.000 ₫,13.0,750ML,,CHARDONNAY,PHÁP,https://grandcru.vn/wp-content/uploads/2025/07/domaine-faiveley-corton-charlemagne-grand-cru-gc.jpg,1991000.0,2023.0,13.0,750.0
https://grandcru.vn/ruou-vang-duc/ruou-vang-trang-khong-con-deinhard-green-label-riesling-0-0-de-alcoholized-wine/,Rượu vang trắng không cồn Deinhard Green Label Sparkling Riesling 0.0%,411.400 ₫,0.0,750ML,,RIESLING,ĐỨC,https://grandcru.vn/wp-content/uploads/2025/08/deinhard-green-label-sparkling-riesling-0-0-gc.jpg,411400.0,,0.0,750.0
https://grandcru.vn/ruou-vang-y/ruou-vang-do-castelgiocondo-brunello-di-montalcino-ripe-al-convento-2007/,Rượu Vang Đỏ Castelgiocondo Brunello di Montalcino Ripe Al Convento 2007,2017 2.602.000 ₫,14.0,750ML,,SANGIOVESE,Ý,https://grandcru.vn/wp-content/uploads/2023/04/castelgiocondo-brunello-di-montalcino-ripe-al-convento.jpg,2602000.0,2017.0,14.0,750.0
https://grandcru.vn/ruou-vang-y/ruou-vang-sui-mionetto-prosecco-200ml/,"Rượu vang sủi Mionetto Prosecco, 200ml",508.000 ₫,11.0,750ML,,GLERA,Ý,https://grandcru.vn/wp-content/uploads/2024/06/mionetto-prosecco-200ml.png,508000.0,,11.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-chateau-troplong-mondot-2016/,Rượu Vang Đỏ Château Troplong Mondot 2016,10.890.000 ₫,15.5,750ML,,CABERNET SAUVIGNON,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/chateau-troplong-mondot.jpg,10890000.0,,15.5,750.0
https://grandcru.vn/ly-ruou-vang-trang/ly-riedel-fatto-a-mano-riesling-zinfandel-yellow-rq/,Ly Riedel FATTO A MANO RIESLING/ZINFANDEL YELLOW RQ,1.200.000 ₫,,395ML,,RIESLING,ÁO,https://grandcru.vn/wp-content/uploads/2024/07/ly-riedel-fatto-a-mano-rieslingzinfandel-yellow-rq.png,1200000.0,,,395.0
https://grandcru.vn/ly-ruou-vang-do/ly-riedel-sommeliers-black-tie-burgundy-grand-cru-1050ml/,Ly Riedel Sommeliers Black Tie Burgundy Grand Cru 1050ml,14.400.000 ₫,,1050ML,,"Franciacorta, Musigny, Pinot Noir Old World, Romanée Saint Vivant, Blanc de Noirs, Champagne, Echézeaux, Barolo, Chambolle Musigny, Rosé Champagne, Nebbiolo, Vougeot, Burgundy (red), Santenay, Pin",ÁO,https://grandcru.vn/wp-content/uploads/2024/07/ly-riedel-sommeliers-black-tie-burgundy-grand-cru.png,14400000.0,,,1050.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-chateau-cantenac-brown-2018/,Rượu Vang Đỏ Château Cantenac Brown 2018,2015 1.936.000 ₫,13.5%,750ML,,CABERNET SAUVIGNON,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/chateau-cantenac-brown.jpg,1936000.0,2015.0,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-louis-latour-criots-batard-montrachet-grand-cru-2016/,Rượu vang trắng Louis Latour Criots-Bâtard-Montrachet Grand Cru 2016,2020 3.993.000 ₫,14.0,750ML,,CHARDONNAY,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/louis-latour-criots-btard-montrachet-grand-cru.png,3993000.0,2020.0,14.0,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-do-chateau-monbousquet-2018/,Rượu Vang Đỏ Château Monbousquet 2018,1855 15.015.000 ₫,13.5%,750ML,,CABERNET FRANC,PHÁP,https://grandcru.vn/wp-content/uploads/2023/04/chateau-monbousquet-2018.jpg,15015000.0,,13.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-bourgogne-hautes-cotes-de-nuits-les-martennes-2020/,Rượu vang trắng Bourgogne Hautes Côtes de Nuits Les Martennes 2020,2016 1.162.000 ₫,14.0,750ML,,CHARDONNAY,PHÁP,https://grandcru.vn/wp-content/uploads/2024/06/bourgogne-hautes-ctes-de-nuits-les-martennes.png,1162000.0,2016.0,14.0,750.0
https://grandcru.vn/whisky/ruou-first-editions-bunnahabhain-2007/,Rượu First Editions Bunnahabhain 2007,2011 3.800.000 ₫,46.0,700ML,,Unknown,SCOTLAND,https://grandcru.vn/wp-content/uploads/2024/06/first-editions-bunnahabhain-2007.png,3800000.0,2011.0,46.0,700.0
https://grandcru.vn/decanter/binh-riedel-riedel-decanter-r-q/,Bình Riedel RIEDEL DECANTER R.Q,2.865.000 ₫,,1210ML,,Unknown,ÁO,https://grandcru.vn/wp-content/uploads/2024/07/binh-riedel-riedel-decanter-rq.png,2865000.0,,,1210.0
https://grandcru.vn/ruou-vang-y/ruou-vang-do-m-merlot/,Rượu vang đỏ M Merlot,,14.5,750ML,,MERLOT,Ý,https://grandcru.vn/wp-content/uploads/2024/05/M-Merlot.png,,,14.5,750.0
https://grandcru.vn/ruou-vang-phap/ruou-vang-trang-clos-des-papes-chateauneuf-du-pape-2020/,Rượu Vang Trắng Clos Des Papes Châteauneuf-Du-Pape 2020,2018 3.969.000 ₫,14.0,750ML,,BOURBOULENC,PHÁP,https://grandcru.vn/wp-content/uploads/2023/06/clos-des-papes-chateauneuf-du-pape-2020-1.jpg,3969000.0,2018.0,14.0,750.0
